geocode,city_name,an,4G_rate
61397,Saint-Germain-du-Corbéis,2017,"100,00"
61398,Saint-Germain-le-Vieux,2017,"95,00"
61399,Saint-Gervais-des-Sablons,2017,"67,30"
61400,Saint-Gervais-du-Perron,2017,"89,50"
61401,Saint-Gilles-des-Marais,2017,"100,00"
61402,Saint-Hilaire-de-Briouze,2017,"100,00"
61404,Saint-Hilaire-le-Châtel,2017,"100,00"
61405,Saint-Hilaire-sur-Erre,2017,"100,00"
61406,Saint-Hilaire-sur-Risle,2017,"99,90"
61407,Sainte-Honorine-la-Chardonne,2017,"100,00"
61408,Sainte-Honorine-la-Guillaume,2017,"96,70"
61411,Saint-Jouin-de-Blavou,2017,"91,50"
61412,Saint-Julien-sur-Sarthe,2017,"100,00"
61413,Saint-Lambert-sur-Dive,2017,"100,00"
61414,Saint-Langis-lès-Mortagne,2017,"100,00"
61415,Saint-Léger-sur-Sarthe,2017,"100,00"
61416,Saint-Léonard-des-Parcs,2017,"99,80"
61418,Saint-Mard-de-Réno,2017,"84,00"
61419,Sainte-Marguerite-de-Carrouges,2017,"79,30"
61420,Sainte-Marie-la-Robert,2017,"78,90"
61421,Saint-Mars-d'Égrenne,2017,"100,00"
61422,Les Aspres,2017,"88,00"
61423,Saint-Martin-d'Écublei,2017,"100,00"
61424,Saint-Martin-des-Landes,2017,"97,80"
61425,Saint-Martin-des-Pézerits,2017,"100,00"
61426,Saint-Martin-du-Vieux-Bellême,2017,"90,30"
61427,Saint-Martin-l'Aiguillon,2017,"77,80"
61429,Charencey,2017,"99,50"
61432,Saint-Michel-Tubœuf,2017,"100,00"
61433,Saint-Nicolas-des-Bois,2017,"80,10"
61435,Saint-Nicolas-de-Sommaire,2017,"99,90"
61436,Sainte-Opportune,2017,"99,30"
61438,Saint-Ouen-de-Sécherouvre,2017,"99,90"
61439,Saint-Ouen-le-Brisoult,2017,"99,90"
61440,Saint-Ouen-sur-Iton,2017,"100,00"
61442,Saint-Patrice-du-Désert,2017,"99,70"
61443,Saint-Paul,2017,"100,00"
61444,Saint-Philbert-sur-Orne,2017,"89,00"
61445,Saint-Pierre-d'Entremont,2017,"100,00"
61446,Saint-Pierre-des-Loges,2017,"99,90"
61447,Saint-Pierre-du-Regard,2017,"100,00"
61448,Saint-Pierre-la-Bruyère,2017,"99,80"
61450,Saint-Quentin-de-Blavou,2017,"98,70"
61451,Saint-Quentin-les-Chardonnets,2017,"100,00"
61452,Saint-Roch-sur-Égrenne,2017,"100,00"
61453,Saint-Sauveur-de-Carrouges,2017,"96,80"
61454,Sainte-Scolasse-sur-Sarthe,2017,"98,70"
61456,Saint-Sulpice-sur-Risle,2017,"100,00"
61457,Saint-Symphorien-des-Bruyères,2017,"99,70"
61459,Saires-la-Verrerie,2017,"100,00"
61460,Sap-en-Auge,2017,"91,50"
61461,Le Sap-André,2017,"100,00"
61462,Sarceaux,2017,"100,00"
61463,Les Monts d'Andaine,2017,"100,00"
61464,Sées,2017,"100,00"
61466,La Selle-la-Forge,2017,"100,00"
61467,Semallé,2017,"100,00"
61472,Sévigny,2017,"100,00"
61473,Sevrai,2017,"100,00"
61474,Gouffern en Auge,2017,"97,40"
61475,Soligny-la-Trappe,2017,"80,10"
61476,Suré,2017,"100,00"
61479,Tanques,2017,"100,00"
61480,Tanville,2017,"93,40"
61481,Tellières-le-Plessis,2017,"83,00"
61482,Tessé-Froulay,2017,"100,00"
61483,Bagnoles de l'Orne Normandie,2017,"100,00"
61484,Val-au-Perche,2017,"98,80"
61485,Ticheville,2017,"82,50"
61486,Tinchebray-Bocage,2017,"96,70"
61487,Torchamp,2017,"99,20"
61488,Touquettes,2017,"98,90"
61490,Tournai-sur-Dive,2017,"100,00"
61491,Tourouvre au Perche,2017,"75,60"
61492,Trémont,2017,"100,00"
61493,La Trinité-des-Laitiers,2017,"99,90"
61494,Trun,2017,"100,00"
61497,Valframbert,2017,"100,00"
61498,Vaunoise,2017,"100,00"
61499,Les Ventes-de-Bourse,2017,"98,70"
61500,La Ventrouze,2017,"96,80"
61501,Verrières,2017,"98,10"
61502,Vidai,2017,"100,00"
61503,Vieux-Pont,2017,"86,10"
61505,Villedieu-lès-Bailleul,2017,"99,00"
61507,Villiers-sous-Mortagne,2017,"98,10"
61508,Vimoutiers,2017,"100,00"
61510,Vitrai-sous-Laigle,2017,"100,00"
61512,Les Yveteaux,2017,"100,00"
62001,Ablain-Saint-Nazaire,2017,"100,00"
62002,Ablainzevelle,2017,"100,00"
62003,Acheville,2017,"100,00"
62004,Achicourt,2017,"100,00"
62005,Achiet-le-Grand,2017,"100,00"
62006,Achiet-le-Petit,2017,"100,00"
62007,Acq,2017,"100,00"
62008,Acquin-Westbécourt,2017,"99,80"
62009,Adinfer,2017,"99,60"
62010,Affringues,2017,"100,00"
62011,Agnez-lès-Duisans,2017,"100,00"
62012,Agnières,2017,"100,00"
62013,Agny,2017,"100,00"
62014,Aire-sur-la-Lys,2017,"100,00"
62015,Airon-Notre-Dame,2017,"100,00"
62016,Airon-Saint-Vaast,2017,"99,70"
62017,Aix-en-Ergny,2017,"63,20"
62018,Aix-en-Issart,2017,"100,00"
62019,Aix-Noulette,2017,"100,00"
62020,Alembon,2017,"99,90"
62021,Alette,2017,"95,50"
62022,Alincthun,2017,"99,80"
62023,Allouagne,2017,"100,00"
62024,Alquines,2017,"100,00"
62025,Ambleteuse,2017,"99,80"
62026,Ambricourt,2017,"99,10"
62027,Ambrines,2017,"99,40"
62028,Ames,2017,"100,00"
62029,Amettes,2017,"100,00"
62030,Amplier,2017,"98,30"
62031,Andres,2017,"100,00"
62032,Angres,2017,"100,00"
62033,Annay,2017,"100,00"
62034,Annequin,2017,"100,00"
62035,Annezin,2017,"100,00"
62036,Anvin,2017,"100,00"
62037,Anzin-Saint-Aubin,2017,"100,00"
62038,Ardres,2017,"100,00"
62039,Arleux-en-Gohelle,2017,"100,00"
62040,Arques,2017,"99,30"
62041,Arras,2017,"100,00"
62042,Athies,2017,"100,00"
62043,Les Attaques,2017,"100,00"
62044,Attin,2017,"100,00"
62045,Aubigny-en-Artois,2017,"100,00"
62046,Aubin-Saint-Vaast,2017,"99,90"
62047,Aubrometz,2017,"100,00"
62048,Auchel,2017,"100,00"
62049,Auchy-au-Bois,2017,"100,00"
62050,Auchy-lès-Hesdin,2017,"100,00"
62051,Auchy-les-Mines,2017,"100,00"
62052,Audembert,2017,"100,00"
62053,Audincthun,2017,"100,00"
62054,Audinghen,2017,"95,50"
62055,Audrehem,2017,"96,50"
62056,Audresselles,2017,"99,90"
62057,Audruicq,2017,"100,00"
62058,Aumerval,2017,"100,00"
62059,Autingues,2017,"100,00"
62060,Auxi-le-Château,2017,"97,10"
62061,Averdoingt,2017,"100,00"
62062,Avesnes,2017,"54,40"
62063,Avesnes-le-Comte,2017,"100,00"
62064,Avesnes-lès-Bapaume,2017,"100,00"
62065,Avion,2017,"100,00"
62066,Avondance,2017,"100,00"
62067,Avroult,2017,"100,00"
62068,Ayette,2017,"100,00"
62069,Azincourt,2017,"100,00"
62070,Bailleul-aux-Cornailles,2017,"100,00"
62071,Bailleul-lès-Pernes,2017,"100,00"
62072,Bailleulmont,2017,"100,00"
62073,Bailleul-Sir-Berthoult,2017,"100,00"
62074,Bailleulval,2017,"99,50"
62075,Baincthun,2017,"99,10"
62076,Bainghen,2017,"90,90"
62077,Bajus,2017,"100,00"
62078,Balinghem,2017,"100,00"
62079,Bancourt,2017,"100,00"
62080,Bapaume,2017,"100,00"
62081,Baralle,2017,"99,50"
62082,Barastre,2017,"99,60"
62083,Barlin,2017,"100,00"
62084,Barly,2017,"100,00"
62085,Basseux,2017,"100,00"
62086,Bavincourt,2017,"100,00"
62087,Bayenghem-lès-Éperlecques,2017,"100,00"
62088,Bayenghem-lès-Seninghem,2017,"100,00"
62089,Bazinghen,2017,"99,90"
62090,Béalencourt,2017,"99,80"
62091,Beaudricourt,2017,"94,00"
62092,Beaufort-Blavincourt,2017,"99,40"
62093,Beaulencourt,2017,"100,00"
62094,Beaumerie-Saint-Martin,2017,"100,00"
62095,Beaumetz-lès-Aire,2017,"99,40"
62096,Beaumetz-lès-Cambrai,2017,"95,20"
62097,Beaumetz-lès-Loges,2017,"100,00"
62099,Beaurains,2017,"100,00"
62100,Beaurainville,2017,"100,00"
62101,Beauvois,2017,"100,00"
62102,Bécourt,2017,"94,60"
62103,Béhagnies,2017,"100,00"
62104,Bellebrune,2017,"100,00"
62105,Belle-et-Houllefort,2017,"100,00"
62106,Bellonne,2017,"100,00"
62107,Bénifontaine,2017,"100,00"
62108,Berck,2017,"99,40"
62109,Bergueneuse,2017,"100,00"
62111,Berlencourt-le-Cauroy,2017,"55,10"
62112,Berles-au-Bois,2017,"100,00"
62113,Berles-Monchel,2017,"100,00"
62114,Bermicourt,2017,"100,00"
62115,Berneville,2017,"100,00"
62116,Bernieulles,2017,"89,60"
62117,Bertincourt,2017,"90,20"
62118,Béthonsart,2017,"100,00"
62119,Béthune,2017,"100,00"
62120,Beugin,2017,"100,00"
62121,Beugnâtre,2017,"100,00"
62122,Beugny,2017,"100,00"
62123,Beussent,2017,"92,00"
62124,Beutin,2017,"100,00"
62125,Beuvrequen,2017,"100,00"
62126,Beuvry,2017,"100,00"
62127,Bezinghem,2017,"91,50"
62128,Biache-Saint-Vaast,2017,"100,00"
62129,Biefvillers-lès-Bapaume,2017,"100,00"
62130,Bienvillers-au-Bois,2017,"100,00"
62131,Bihucourt,2017,"99,00"
62132,Billy-Berclau,2017,"100,00"
62133,Billy-Montigny,2017,"100,00"
62134,Bimont,2017,"85,00"
62135,Blairville,2017,"100,00"
62137,Blangerval-Blangermont,2017,"91,60"
62138,Blangy-sur-Ternoise,2017,"99,60"
62139,Blendecques,2017,"100,00"
62140,Bléquin,2017,"69,20"
62141,Blessy,2017,"100,00"
62142,Blingel,2017,"100,00"
62143,Boffles,2017,"98,00"
62144,Boiry-Becquerelle,2017,"100,00"
62145,Boiry-Notre-Dame,2017,"100,00"
62146,Boiry-Saint-Martin,2017,"100,00"
62147,Boiry-Sainte-Rictrude,2017,"100,00"
62148,Bois-Bernard,2017,"100,00"
62149,Boisdinghem,2017,"100,00"
62150,Boisjean,2017,"98,30"
62151,Boisleux-au-Mont,2017,"100,00"
62152,Boisleux-Saint-Marc,2017,"100,00"
62153,Bomy,2017,"82,10"
62154,Bonnières,2017,"95,20"
62155,Bonningues-lès-Ardres,2017,"72,50"
62156,Bonningues-lès-Calais,2017,"100,00"
62157,Boubers-lès-Hesmond,2017,"60,90"
62158,Boubers-sur-Canche,2017,"94,90"
62160,Boulogne-sur-Mer,2017,"99,80"
62161,Bouquehault,2017,"100,00"
62162,Bourecq,2017,"100,00"
62163,Bouret-sur-Canche,2017,"98,90"
62164,Bourlon,2017,"99,60"
62165,Bournonville,2017,"100,00"
62166,Bours,2017,"100,00"
62167,Boursin,2017,"100,00"
62168,Bourthes,2017,"81,50"
62169,Bouvelinghem,2017,"100,00"
62170,Bouvigny-Boyeffles,2017,"100,00"
62171,Boyaval,2017,"99,80"
62172,Boyelles,2017,"100,00"
62173,Brebières,2017,"100,00"
62174,Brêmes,2017,"100,00"
62175,Brévillers,2017,"100,00"
62176,Bréxent-Énocq,2017,"92,50"
62177,Brimeux,2017,"100,00"
62178,Bruay-la-Buissière,2017,"100,00"
62179,Brunembert,2017,"100,00"
62180,Brias,2017,"100,00"
62181,Bucquoy,2017,"100,00"
62182,Buire-au-Bois,2017,"84,50"
62183,Buire-le-Sec,2017,"99,90"
62184,Buissy,2017,"95,20"
62185,Bullecourt,2017,"100,00"
62186,Bully-les-Mines,2017,"100,00"
62187,Buneville,2017,"100,00"
62188,Burbure,2017,"100,00"
62189,Bus,2017,"99,90"
62190,Busnes,2017,"100,00"
62191,Caffiers,2017,"100,00"
62192,Cagnicourt,2017,"99,30"
62193,Calais,2017,"100,00"
62194,Calonne-Ricouart,2017,"100,00"
62195,Calonne-sur-la-Lys,2017,"100,00"
62196,La Calotterie,2017,"100,00"
62197,Camblain-Châtelain,2017,"100,00"
62198,Cambligneul,2017,"100,00"
62199,Camblain-l'Abbé,2017,"100,00"
62200,Cambrin,2017,"100,00"
62201,Camiers,2017,"99,90"
62202,Campagne-lès-Boulonnais,2017,"94,70"
62203,Campagne-lès-Guines,2017,"100,00"
62204,Campagne-lès-Hesdin,2017,"100,00"
62205,Campagne-lès-Wardrecques,2017,"100,00"
62206,Campigneulles-les-Grandes,2017,"100,00"
62207,Campigneulles-les-Petites,2017,"100,00"
62208,Canettemont,2017,"100,00"
62209,Canlers,2017,"100,00"
62211,Capelle-Fermont,2017,"100,00"
62212,Capelle-lès-Hesdin,2017,"100,00"
62213,Carency,2017,"99,90"
62214,Carly,2017,"99,90"
62215,Carvin,2017,"100,00"
62216,La Cauchie,2017,"100,00"
62217,Cauchy-à-la-Tour,2017,"100,00"
62218,Caucourt,2017,"100,00"
62219,Caumont,2017,"94,10"
62220,Cavron-Saint-Martin,2017,"96,60"
62221,Chelers,2017,"100,00"
62222,Chériennes,2017,"93,30"
62223,Chérisy,2017,"100,00"
62224,Chocques,2017,"100,00"
62225,Clairmarais,2017,"100,00"
62227,Clenleu,2017,"93,80"
62228,Clerques,2017,"96,40"
62229,Cléty,2017,"100,00"
62230,Colembert,2017,"99,50"
62231,Colline-Beaumont,2017,"100,00"
62232,La Comté,2017,"100,00"
62233,Conchil-le-Temple,2017,"100,00"
62234,Conchy-sur-Canche,2017,"99,90"
62235,Condette,2017,"97,30"
62236,Contes,2017,"100,00"
62237,Conteville-lès-Boulogne,2017,"100,00"
62238,Conteville-en-Ternois,2017,"100,00"
62239,Coquelles,2017,"100,00"
62240,Corbehem,2017,"100,00"
62241,Cormont,2017,"81,10"
62242,Couin,2017,"91,40"
62243,Coullemont,2017,"95,80"
62244,Coulogne,2017,"100,00"
62245,Coulomby,2017,"100,00"
62246,Coupelle-Neuve,2017,"100,00"
62247,Coupelle-Vieille,2017,"99,90"
62248,Courcelles-le-Comte,2017,"100,00"
62249,Courcelles-lès-Lens,2017,"100,00"
62250,Courrières,2017,"100,00"
62251,Courset,2017,"96,80"
62252,La Couture,2017,"100,00"
62253,Couturelle,2017,"100,00"
62254,Coyecques,2017,"100,00"
62255,Crémarest,2017,"99,80"
62256,Crépy,2017,"98,10"
62257,Créquy,2017,"64,90"
62258,Croisette,2017,"100,00"
62259,Croisilles,2017,"100,00"
62260,Croix-en-Ternois,2017,"100,00"
62261,Cucq,2017,"100,00"
62262,Cuinchy,2017,"100,00"
62263,Dainville,2017,"100,00"
62264,Dannes,2017,"100,00"
62265,Delettes,2017,"100,00"
62266,Denier,2017,"49,70"
62267,Dennebrœucq,2017,"100,00"
62268,Desvres,2017,"99,10"
62269,Diéval,2017,"100,00"
62270,Divion,2017,"100,00"
62271,Dohem,2017,"100,00"
62272,Douchy-lès-Ayette,2017,"100,00"
62273,Doudeauville,2017,"93,40"
62274,Dourges,2017,"100,00"
62275,Douriez,2017,"68,30"
62276,Douvrin,2017,"100,00"
62277,Drocourt,2017,"100,00"
62278,Drouvin-le-Marais,2017,"100,00"
62279,Duisans,2017,"100,00"
62280,Dury,2017,"100,00"
62281,Echinghen,2017,"100,00"
62282,Éclimeux,2017,"100,00"
62283,Écoivres,2017,"100,00"
62284,Écourt-Saint-Quentin,2017,"100,00"
62285,Écoust-Saint-Mein,2017,"100,00"
62286,Ecquedecques,2017,"100,00"
62288,Ecques,2017,"100,00"
62289,Écuires,2017,"100,00"
62290,Écurie,2017,"100,00"
62291,Éleu-dit-Leauwette,2017,"100,00"
62292,Elnes,2017,"100,00"
62293,Embry,2017,"61,90"
62295,Enquin-lez-Guinegatte,2017,"100,00"
62296,Enquin-sur-Baillons,2017,"95,20"
62297,Éperlecques,2017,"100,00"
62298,Épinoy,2017,"100,00"
62299,Eps,2017,"100,00"
62300,Équihen-Plage,2017,"74,90"
62301,Équirre,2017,"100,00"
62302,Ergny,2017,"64,70"
62303,Érin,2017,"98,50"
62304,Erny-Saint-Julien,2017,"99,90"
62306,Ervillers,2017,"100,00"
62307,Escalles,2017,"99,80"
62308,Escœuilles,2017,"97,00"
62309,Esquerdes,2017,"100,00"
62310,Essars,2017,"100,00"
62311,Estevelles,2017,"100,00"
62312,Estrée,2017,"99,20"
62313,Estrée-Blanche,2017,"100,00"
62314,Estrée-Cauchy,2017,"100,00"
62315,Estréelles,2017,"100,00"
62316,Estrée-Wamin,2017,"50,90"
62317,Étaing,2017,"100,00"
62318,Étaples,2017,"99,30"
62319,Éterpigny,2017,"100,00"
62320,Étrun,2017,"100,00"
62321,Évin-Malmaison,2017,"100,00"
62322,Famechon,2017,"100,00"
62323,Fampoux,2017,"100,00"
62324,Farbus,2017,"100,00"
62325,Fauquembergues,2017,"100,00"
62326,Favreuil,2017,"100,00"
62327,Febvin-Palfart,2017,"99,50"
62328,Ferfay,2017,"100,00"
62329,Ferques,2017,"100,00"
62330,Festubert,2017,"100,00"
62331,Feuchy,2017,"100,00"
62332,Ficheux,2017,"100,00"
62333,Fiefs,2017,"97,80"
62334,Fiennes,2017,"100,00"
62335,Fillièvres,2017,"99,90"
62336,Fléchin,2017,"100,00"
62337,Flers,2017,"94,10"
62338,Fleurbaix,2017,"100,00"
62339,Fleury,2017,"100,00"
62340,Floringhem,2017,"100,00"
62341,Foncquevillers,2017,"99,90"
62342,Fontaine-lès-Boulans,2017,"82,10"
62343,Fontaine-lès-Croisilles,2017,"100,00"
62344,Fontaine-lès-Hermans,2017,"100,00"
62345,Fontaine-l'Étalon,2017,"85,00"
62346,Fortel-en-Artois,2017,"99,00"
62347,Fosseux,2017,"100,00"
62348,Foufflin-Ricametz,2017,"100,00"
62349,Fouquereuil,2017,"100,00"
62350,Fouquières-lès-Béthune,2017,"100,00"
62351,Fouquières-lès-Lens,2017,"100,00"
62352,Framecourt,2017,"100,00"
62353,Frémicourt,2017,"100,00"
62354,Frencq,2017,"97,40"
62355,Fresnes-lès-Montauban,2017,"100,00"
62356,Fresnicourt-le-Dolmen,2017,"100,00"
62357,Fresnoy,2017,"100,00"
62358,Fresnoy-en-Gohelle,2017,"100,00"
62359,Fressin,2017,"83,40"
62360,Fréthun,2017,"100,00"
62361,Frévent,2017,"100,00"
62362,Frévillers,2017,"100,00"
62363,Frévin-Capelle,2017,"100,00"
62364,Fruges,2017,"100,00"
62365,Galametz,2017,"100,00"
62366,Gauchin-Légal,2017,"100,00"
62367,Gauchin-Verloingt,2017,"100,00"
62368,Gaudiempré,2017,"100,00"
62369,Gavrelle,2017,"100,00"
62370,Gennes-Ivergny,2017,"93,40"
62371,Givenchy-en-Gohelle,2017,"100,00"
62372,Givenchy-le-Noble,2017,"100,00"
62373,Givenchy-lès-la-Bassée,2017,"100,00"
62374,Gomiécourt,2017,"100,00"
62375,Gommecourt,2017,"100,00"
62376,Gonnehem,2017,"100,00"
62377,Gosnay,2017,"100,00"
62378,Gouves,2017,"100,00"
62379,Gouy-en-Artois,2017,"100,00"
62380,Gouy-Servins,2017,"100,00"
62381,Gouy-en-Ternois,2017,"100,00"
62382,Gouy-Saint-André,2017,"95,30"
62383,Gouy-sous-Bellonne,2017,"100,00"
62384,Graincourt-lès-Havrincourt,2017,"100,00"
62385,Grand-Rullecourt,2017,"99,30"
62386,Grenay,2017,"100,00"
62387,Grévillers,2017,"100,00"
62388,Grigny,2017,"100,00"
62389,Grincourt-lès-Pas,2017,"100,00"
62390,Groffliers,2017,"99,10"
62391,Guarbecque,2017,"100,00"
62392,Guémappe,2017,"100,00"
62393,Guemps,2017,"100,00"
62395,Guigny,2017,"98,10"
62396,Guinecourt,2017,"100,00"
62397,Guînes,2017,"100,00"
62398,Guisy,2017,"97,50"
62399,Habarcq,2017,"100,00"
62400,Haillicourt,2017,"100,00"
62401,Haisnes,2017,"100,00"
62402,Halinghen,2017,"97,60"
62403,Hallines,2017,"100,00"
62404,Halloy,2017,"100,00"
62405,Hamblain-les-Prés,2017,"100,00"
62406,Hamelincourt,2017,"100,00"
62407,Ham-en-Artois,2017,"100,00"
62408,Hames-Boucres,2017,"100,00"
62409,Hannescamps,2017,"100,00"
62410,Haplincourt,2017,"99,60"
62411,Haravesnes,2017,"100,00"
62412,Hardinghen,2017,"100,00"
62413,Harnes,2017,"100,00"
62414,Haucourt,2017,"100,00"
62415,Haute-Avesnes,2017,"100,00"
62416,Hautecloque,2017,"100,00"
62418,Hauteville,2017,"100,00"
62419,Haut-Loquin,2017,"99,70"
62421,Havrincourt,2017,"99,80"
62422,Hébuterne,2017,"100,00"
62423,Helfaut,2017,"100,00"
62424,Hendecourt-lès-Cagnicourt,2017,"100,00"
62425,Hendecourt-lès-Ransart,2017,"100,00"
62426,Héninel,2017,"100,00"
62427,Hénin-Beaumont,2017,"100,00"
62428,Hénin-sur-Cojeul,2017,"100,00"
62429,Henneveux,2017,"100,00"
62430,Hénu,2017,"100,00"
62432,Herbinghen,2017,"86,50"
62433,Héricourt,2017,"100,00"
62434,La Herlière,2017,"100,00"
62435,Herlincourt,2017,"100,00"
62436,Herlin-le-Sec,2017,"100,00"
62437,Herly,2017,"63,90"
62438,Hermaville,2017,"100,00"
62439,Hermelinghen,2017,"100,00"
62440,Hermies,2017,"99,10"
62441,Hermin,2017,"100,00"
62442,Hernicourt,2017,"100,00"
62443,Hersin-Coupigny,2017,"100,00"
62444,Hervelinghen,2017,"100,00"
62445,Hesdigneul-lès-Béthune,2017,"100,00"
62446,Hesdigneul-lès-Boulogne,2017,"100,00"
62447,Hesdin,2017,"100,00"
62448,Hesdin-l'Abbé,2017,"99,50"
62449,Hesmond,2017,"87,70"
62450,Hestrus,2017,"99,90"
62451,Heuchin,2017,"85,80"
62452,Heuringhem,2017,"100,00"
62453,Hézecques,2017,"100,00"
62454,Hinges,2017,"100,00"
62455,Hocquinghen,2017,"99,90"
62456,Houchin,2017,"100,00"
62457,Houdain,2017,"100,00"
62458,Houlle,2017,"100,00"
62459,Houvin-Houvigneul,2017,"99,10"
62460,Hubersent,2017,"96,60"
62461,Huby-Saint-Leu,2017,"97,90"
62462,Huclier,2017,"100,00"
62463,Hucqueliers,2017,"70,90"
62464,Hulluch,2017,"100,00"
62465,Humbercamps,2017,"100,00"
62466,Humbert,2017,"98,20"
62467,Humerœuille,2017,"100,00"
62468,Humières,2017,"100,00"
62469,Inchy-en-Artois,2017,"100,00"
62470,Incourt,2017,"100,00"
62471,Bellinghem,2017,"100,00"
62472,Inxent,2017,"78,80"
62473,Isbergues,2017,"100,00"
62474,Isques,2017,"100,00"
62475,Ivergny,2017,"89,70"
62476,Izel-lès-Équerchin,2017,"100,00"
62477,Izel-lès-Hameau,2017,"100,00"
62478,Journy,2017,"100,00"
62479,Labeuvrière,2017,"100,00"
62480,Labourse,2017,"100,00"
62481,Labroye,2017,"94,70"
62483,Lacres,2017,"94,40"
62484,Lagnicourt-Marcel,2017,"100,00"
62485,Laires,2017,"100,00"
62486,Lambres,2017,"100,00"
62487,Landrethun-le-Nord,2017,"100,00"
62488,Landrethun-lès-Ardres,2017,"100,00"
62489,Lapugnoy,2017,"100,00"
62490,Lattre-Saint-Quentin,2017,"100,00"
62491,Laventie,2017,"100,00"
62492,Lebiez,2017,"59,10"
62493,Lebucquière,2017,"99,60"
62494,Léchelle,2017,"100,00"
62495,Ledinghem,2017,"100,00"
62496,Lefaux,2017,"100,00"
62497,Leforest,2017,"100,00"
62498,Lens,2017,"100,00"
62499,Lépine,2017,"97,80"
62500,Lespesses,2017,"100,00"
62501,Lespinoy,2017,"100,00"
62502,Lestrem,2017,"100,00"
62503,Leubringhen,2017,"100,00"
62504,Leulinghem,2017,"100,00"
62505,Leulinghen-Bernes,2017,"100,00"
62506,Licques,2017,"99,90"
62507,Liencourt,2017,"97,10"
62508,Lières,2017,"100,00"
62509,Liettres,2017,"100,00"
62510,Liévin,2017,"100,00"
62511,Lignereuil,2017,"94,90"
62512,Ligny-lès-Aire,2017,"99,90"
62513,Ligny-sur-Canche,2017,"99,90"
62514,Ligny-Saint-Flochel,2017,"100,00"
62515,Ligny-Thilloy,2017,"100,00"
62516,Lillers,2017,"100,00"
62517,Linghem,2017,"100,00"
62518,Linzeux,2017,"99,70"
62519,Lisbourg,2017,"100,00"
62520,Locon,2017,"100,00"
62521,La Loge,2017,"100,00"
62522,Loison-sur-Créquoise,2017,"99,60"
62523,Loison-sous-Lens,2017,"100,00"
62524,Longfossé,2017,"100,00"
62525,Longuenesse,2017,"100,00"
62526,Longueville,2017,"100,00"
62527,Longvilliers,2017,"83,20"
62528,Loos-en-Gohelle,2017,"100,00"
62529,Lorgies,2017,"100,00"
62530,Lottinghen,2017,"99,80"
62531,Louches,2017,"100,00"
62532,Lozinghem,2017,"100,00"
62533,Lugy,2017,"100,00"
62534,Lumbres,2017,"100,00"
62535,La Madelaine-sous-Montreuil,2017,"100,00"
62536,Magnicourt-en-Comte,2017,"100,00"
62537,Magnicourt-sur-Canche,2017,"77,60"
62538,Maintenay,2017,"72,80"
62539,Maisnil,2017,"100,00"
62540,Maisnil-lès-Ruitz,2017,"100,00"
62541,Maisoncelle,2017,"100,00"
62542,Maizières,2017,"100,00"
62543,Mametz,2017,"100,00"
62544,Manin,2017,"100,00"
62545,Maninghem,2017,"93,50"
62546,Maninghen-Henne,2017,"100,00"
62547,Marant,2017,"100,00"
62548,Marck,2017,"100,00"
62549,Marconne,2017,"100,00"
62550,Marconnelle,2017,"100,00"
62551,Marenla,2017,"98,70"
62552,Maresquel-Ecquemicourt,2017,"100,00"
62553,Marest,2017,"100,00"
62554,Maresville,2017,"72,70"
62555,Marles-les-Mines,2017,"100,00"
62556,Marles-sur-Canche,2017,"100,00"
62557,Marœuil,2017,"100,00"
62558,Marquay,2017,"100,00"
62559,Marquion,2017,"99,80"
62560,Marquise,2017,"100,00"
62561,Martinpuich,2017,"100,00"
62562,Matringhem,2017,"100,00"
62563,Mazingarbe,2017,"100,00"
62564,Mazinghem,2017,"100,00"
62565,Mencas,2017,"100,00"
62566,Menneville,2017,"100,00"
62567,Mentque-Nortbécourt,2017,"98,90"
62568,Mercatel,2017,"100,00"
62569,Merck-Saint-Liévin,2017,"100,00"
62570,Méricourt,2017,"100,00"
62571,Merlimont,2017,"100,00"
62572,Metz-en-Couture,2017,"100,00"
62573,Meurchin,2017,"100,00"
62574,Mingoval,2017,"100,00"
62576,Moncheaux-lès-Frévent,2017,"100,00"
62577,Monchel-sur-Canche,2017,"87,10"
62578,Monchiet,2017,"100,00"
62579,Monchy-au-Bois,2017,"100,00"
62580,Monchy-Breton,2017,"100,00"
62581,Monchy-Cayeux,2017,"100,00"
62582,Monchy-le-Preux,2017,"100,00"
62583,Mondicourt,2017,"100,00"
62584,Mont-Bernanchon,2017,"100,00"
62585,Montcavrel,2017,"92,50"
62586,Montenescourt,2017,"100,00"
62587,Montigny-en-Gohelle,2017,"100,00"
62588,Montreuil,2017,"100,00"
62589,Mont-Saint-Éloi,2017,"100,00"
62590,Monts-en-Ternois,2017,"100,00"
62591,Morchies,2017,"100,00"
62592,Moringhem,2017,"100,00"
62593,Morval,2017,"100,00"
62594,Mory,2017,"100,00"
62595,Moulle,2017,"100,00"
62596,Mouriez,2017,"91,40"
62597,Moyenneville,2017,"100,00"
62598,Muncq-Nieurlet,2017,"100,00"
62599,Nabringhen,2017,"100,00"
62600,Nédon,2017,"99,80"
62601,Nédonchel,2017,"99,80"
62602,Nempont-Saint-Firmin,2017,"84,30"
62603,Nesles,2017,"96,50"
62604,Neufchâtel-Hardelot,2017,"98,90"
62605,Neulette,2017,"95,20"
62606,Neuve-Chapelle,2017,"100,00"
62607,Neuville-au-Cornet,2017,"100,00"
62608,Neuville-Bourjonval,2017,"97,70"
